ProductID,Weight,FatContent,ProductVisibility,ProductType,MRP,OutletID,EstablishmentYear,OutletSize,LocationType,Outlet,OutletType,OutletSales
NCI06,11.3,Low Fat,0.048,Household,181,OUT013,1987,High,Tier 3,Supermarket,Type1,3775
NCI17,8.645,Low Fat,0.143,Health and Hygiene,96,OUT046,1997,Small,Tier 1,Supermarket,Type1,2027
NCI17,8.645,Low Fat,0.143,Health and Hygiene,96,OUT013,1987,High,Tier 3,Supermarket,Type1,193
NCI17,8.645,Low Fat,0.144,Health and Hygiene,97,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,869
NCI17,8.645,Low Fat,0.144,Health and Hygiene,95,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,3282
NCI17,8.645,low fat,0.144,Health and Hygiene,95,OUT018,2009,Medium,Tier 3,Supermarket,Type2,1062
NCI17,8.645,Low Fat,0.143,Health and Hygiene,95,OUT027,1985,Medium,Tier 3,Supermarket,Type3,2510
NCI18,18.35,Low Fat,0.014,Household,224,OUT018,2009,Medium,Tier 3,Supermarket,Type2,3590
NCI18,18.35,Low Fat,0.014,Household,223,OUT049,1999,Medium,Tier 1,Supermarket,Type1,1571
NCI18,18.35,Low Fat,0.014,Household,225,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,1346
NCI18,18.35,Low Fat,0.014,Household,224,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,1346
NCI18,18.35,Low Fat,0.014,Household,225,OUT046,1997,Small,Tier 1,Supermarket,Type1,2692
NCI18,18.35,Low Fat,0.014,Household,222,OUT027,1985,Medium,Tier 3,Supermarket,Type3,5609
NCI29,8.6,Low Fat,0.033,Health and Hygiene,141,OUT018,2009,Medium,Tier 3,Supermarket,Type2,284
NCI29,8.6,Low Fat,0.033,Health and Hygiene,143,OUT046,1997,Small,Tier 1,Supermarket,Type1,2127
NCI29,8.6,Low Fat,0.055,Health and Hygiene,141,OUT010,1998,Not Defined,Tier 3,Grocery Store,Type4,425
NCI29,8.6,Low Fat,0.033,Health and Hygiene,144,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,2127
NCI29,8.6,Low Fat,0.032,Health and Hygiene,140,OUT027,1985,Medium,Tier 3,Supermarket,Type3,4964
NCI29,8.6,Low Fat,0.033,Health and Hygiene,143,OUT035,2004,Small,Tier 2,Supermarket,Type1,993
NCI29,8.6,Low Fat,0.033,Health and Hygiene,141,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,1135
NCI29,8.6,Low Fat,0.033,Health and Hygiene,141,OUT049,1999,Medium,Tier 1,Supermarket,Type1,709
NCI30,20.25,Low Fat,0.059,Household,246,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,3695
NCI30,20.25,Low Fat,0.059,Household,245,OUT018,2009,Medium,Tier 3,Supermarket,Type2,4681
NCI30,20.25,Low Fat,0.059,Household,246,OUT013,1987,High,Tier 3,Supermarket,Type1,1724
NCI30,20.25,Low Fat,0.059,Household,247,OUT046,1997,Small,Tier 1,Supermarket,Type1,2463
NCI30,20.25,Low Fat,0.059,Household,247,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,1971
NCI30,20.25,Low Fat,0.103,Household,244,OUT019,1985,Small,Tier 1,Grocery Store,Type4,246
NCI31,20,Low Fat,0.082,Others,35,OUT018,2009,Medium,Tier 3,Supermarket,Type2,586
NCI31,20,Low Fat,0.081,Others,36,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,1025
NCI31,20,low fat,0.136,Others,38,OUT010,1998,Not Defined,Tier 3,Grocery Store,Type4,146
NCI31,20,Low Fat,0.081,Others,37,OUT049,1999,Medium,Tier 1,Supermarket,Type1,769
NCI31,20,Low Fat,0.081,Others,38,OUT027,1985,Medium,Tier 3,Supermarket,Type3,842
NCI31,20,Low Fat,0.081,Others,38,OUT035,2004,Small,Tier 2,Supermarket,Type1,439
NCI31,20,Low Fat,0.142,Others,36,OUT019,1985,Small,Tier 1,Grocery Store,Type4,110
NCI42,18.75,Low Fat,0.010,Household,207,OUT046,1997,Small,Tier 1,Supermarket,Type1,3126
NCI42,18.75,Low Fat,0.010,Household,208,OUT013,1987,High,Tier 3,Supermarket,Type1,2709
NCI42,18.75,Low Fat,0.010,Household,207,OUT035,2004,Small,Tier 2,Supermarket,Type1,1667
NCI42,18.75,Low Fat,0.010,Household,208,OUT049,1999,Medium,Tier 1,Supermarket,Type1,2292
NCI42,18.75,Low Fat,0.010,Household,209,OUT018,2009,Medium,Tier 3,Supermarket,Type2,2501
NCI42,18.75,Low Fat,0.010,Household,208,OUT027,1985,Medium,Tier 3,Supermarket,Type3,3751
NCI43,19.85,Low Fat,0.026,Household,46,OUT035,2004,Small,Tier 2,Supermarket,Type1,1151
NCI43,19.85,Low Fat,0.026,Household,47,OUT013,1987,High,Tier 3,Supermarket,Type1,575
NCI43,19.85,Low Fat,0.026,Household,50,OUT046,1997,Small,Tier 1,Supermarket,Type1,1007
NCI43,19.85,Low Fat,0.026,Household,49,OUT018,2009,Medium,Tier 3,Supermarket,Type2,575
NCI43,19.85,Low Fat,0.026,Household,49,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,144
NCI43,19.85,Low Fat,0.026,Household,49,OUT027,1985,Medium,Tier 3,Supermarket,Type3,1678
NCI54,15.2,Low Fat,0.034,Household,111,OUT018,2009,Medium,Tier 3,Supermarket,Type2,1856
NCI54,15.2,Low Fat,0.059,Household,110,OUT019,1985,Small,Tier 1,Grocery Store,Type4,437
NCI54,15.2,Low Fat,0.034,Household,108,OUT035,2004,Small,Tier 2,Supermarket,Type1,1856
NCI54,15.2,Low Fat,0.056,Household,111,OUT010,1998,Not Defined,Tier 3,Grocery Store,Type4,109
NCI54,15.2,Low Fat,0.033,Household,107,OUT027,1985,Medium,Tier 3,Supermarket,Type3,3057
NCI54,15.2,low fat,0.034,Household,110,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,1419
NCI54,15.2,Low Fat,0.034,Household,108,OUT046,1997,Small,Tier 1,Supermarket,Type1,1092
NCI54,15.2,Low Fat,0.034,Household,109,OUT049,1999,Medium,Tier 1,Supermarket,Type1,1965
NCI54,15.2,Low Fat,0.000,Household,110,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,1638
NCI55,18.6,Low Fat,0.013,Household,121,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,2681
NCI55,18.6,Low Fat,0.013,Household,122,OUT049,1999,Medium,Tier 1,Supermarket,Type1,4021
NCI55,18.6,Low Fat,0.013,Household,123,OUT035,2004,Small,Tier 2,Supermarket,Type1,2315
NCI55,18.6,Low Fat,0.013,Household,120,OUT013,1987,High,Tier 3,Supermarket,Type1,366
NCI55,18.6,Low Fat,0.013,Household,123,OUT027,1985,Medium,Tier 3,Supermarket,Type3,4752
NCJ05,18.6,Low Fat,0.046,Health and Hygiene,152,OUT027,1985,Medium,Tier 3,Supermarket,Type3,2287
NCJ05,18.7,Low Fat,0.046,Health and Hygiene,154,OUT046,1997,Small,Tier 1,Supermarket,Type1,3507
NCJ05,18.7,Low Fat,0.046,Health and Hygiene,152,OUT049,1999,Medium,Tier 1,Supermarket,Type1,1677
NCJ05,18.7,Low Fat,0.046,Health and Hygiene,152,OUT013,1987,High,Tier 3,Supermarket,Type1,3354
NCJ05,18.7,Low Fat,0.046,Health and Hygiene,154,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,1677
NCJ05,18.7,Low Fat,0.046,Health and Hygiene,152,OUT035,2004,Small,Tier 2,Supermarket,Type1,1982
NCJ06,18.7,Low Fat,0.061,Household,120,OUT019,1985,Small,Tier 1,Grocery Store,Type4,238
NCJ06,20.1,Low Fat,0.035,Household,121,OUT035,2004,Small,Tier 2,Supermarket,Type1,1311
NCJ06,20.1,Low Fat,0.035,Household,119,OUT013,1987,High,Tier 3,Supermarket,Type1,1549
NCJ06,20.1,Low Fat,0.035,Household,119,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,2503
NCJ17,7.68,Low Fat,0.255,Health and Hygiene,84,OUT010,1998,Not Defined,Tier 3,Grocery Store,Type4,170
NCJ17,7.68,Low Fat,0.153,Health and Hygiene,85,OUT018,2009,Medium,Tier 3,Supermarket,Type2,1278
NCJ17,7.68,Low Fat,0.152,Health and Hygiene,86,OUT013,1987,High,Tier 3,Supermarket,Type1,1278
NCJ17,7.68,Low Fat,0.153,Health and Hygiene,85,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,1619
NCJ17,7.68,Low Fat,0.153,Health and Hygiene,86,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,511
NCJ18,12.35,Low Fat,0.164,Household,121,OUT049,1999,Medium,Tier 1,Supermarket,Type1,2133
NCJ18,12.35,Low Fat,0.164,Household,119,OUT035,2004,Small,Tier 2,Supermarket,Type1,1304
NCJ18,12.35,Low Fat,0.164,Household,118,OUT013,1987,High,Tier 3,Supermarket,Type1,3911
NCJ18,12.35,Low Fat,0.274,Household,117,OUT010,1998,Not Defined,Tier 3,Grocery Store,Type4,356
NCJ18,12.35,Low Fat,0.164,Household,120,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,2133
NCJ18,12.35,Low Fat,0.163,Household,117,OUT027,1985,Medium,Tier 3,Supermarket,Type3,3200
NCJ18,12.35,Low Fat,0.164,Household,117,OUT046,1997,Small,Tier 1,Supermarket,Type1,1541
NCJ19,18.6,Low Fat,0.118,Others,58,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,1546
NCJ19,18.6,Low Fat,0.118,Others,56,OUT046,1997,Small,Tier 1,Supermarket,Type1,1031
NCJ19,18.6,Low Fat,0.198,Others,56,OUT010,1998,Not Defined,Tier 3,Grocery Store,Type4,115
NCJ19,18.6,Low Fat,0.118,Others,55,OUT027,1985,Medium,Tier 3,Supermarket,Type3,2748
NCJ19,18.6,Low Fat,0.119,Others,59,OUT018,2009,Medium,Tier 3,Supermarket,Type2,859
NCJ29,10.6,Low Fat,0.035,Health and Hygiene,86,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,426
NCJ29,10.6,Low Fat,0.035,Health and Hygiene,85,OUT027,1985,Medium,Tier 3,Supermarket,Type3,2045
NCJ29,10.6,low fat,0.035,Health and Hygiene,84,OUT013,1987,High,Tier 3,Supermarket,Type1,852
NCJ29,10.6,Low Fat,0.035,Health and Hygiene,85,OUT049,1999,Medium,Tier 1,Supermarket,Type1,1619
NCJ29,10.6,Low Fat,0.035,Health and Hygiene,87,OUT018,2009,Medium,Tier 3,Supermarket,Type2,1193
NCJ29,10.6,Low Fat,0.035,Health and Hygiene,85,OUT035,2004,Small,Tier 2,Supermarket,Type1,1193
NCJ30,5.82,Low Fat,0.081,Household,168,OUT046,1997,Small,Tier 1,Supermarket,Type1,2886
NCJ30,5.82,Low Fat,0.081,Household,171,OUT018,2009,Medium,Tier 3,Supermarket,Type2,2037
NCJ30,5.82,Low Fat,0.081,Household,170,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,1019
NCJ30,5.82,Low Fat,0.081,Household,168,OUT035,2004,Small,Tier 2,Supermarket,Type1,1188
NCJ30,5.82,Low Fat,0.000,Household,169,OUT013,1987,High,Tier 3,Supermarket,Type1,2377
NCJ30,5.82,Low Fat,0.135,Household,171,OUT010,1998,Not Defined,Tier 3,Grocery Store,Type4,509
NCJ30,5.82,Low Fat,0.081,Household,171,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,4075
NCJ30,5.82,low fat,0.081,Household,169,OUT049,1999,Medium,Tier 1,Supermarket,Type1,2037
NCJ30,5.82,Low Fat,0.080,Household,169,OUT027,1985,Medium,Tier 3,Supermarket,Type3,4924
NCJ31,19.2,Low Fat,0.183,Others,239,OUT013,1987,High,Tier 3,Supermarket,Type1,5061
NCJ31,19.2,Low Fat,0.183,Others,243,OUT046,1997,Small,Tier 1,Supermarket,Type1,3374
NCJ31,19.2,Low Fat,0.183,Others,243,OUT049,1999,Medium,Tier 1,Supermarket,Type1,3615
NCJ31,19.2,Low Fat,0.182,Others,241,OUT027,1985,Medium,Tier 3,Supermarket,Type3,4579
NCJ31,19.2,Low Fat,0.184,Others,242,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,1687
NCJ42,19.75,Low Fat,0.014,Household,103,OUT046,1997,Small,Tier 1,Supermarket,Type1,1230
NCJ42,19.75,Low Fat,0.014,Household,101,OUT018,2009,Medium,Tier 3,Supermarket,Type2,1538
NCJ42,19.75,Low Fat,0.025,Household,103,OUT019,1985,Small,Tier 1,Grocery Store,Type4,410
NCJ42,19.75,Low Fat,0.014,Household,101,OUT027,1985,Medium,Tier 3,Supermarket,Type3,1743
NCJ42,19.75,Low Fat,0.014,Household,102,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,3076
NCJ42,19.75,Low Fat,0.014,Household,104,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,2153
NCJ43,6.635,Low Fat,0.027,Household,174,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,2093
NCJ43,6.635,Low Fat,0.045,Household,173,OUT010,1998,Not Defined,Tier 3,Grocery Store,Type4,349
NCJ43,6.635,Low Fat,0.027,Household,174,OUT027,1985,Medium,Tier 3,Supermarket,Type3,4012
NCJ43,6.635,Low Fat,0.027,Household,175,OUT046,1997,Small,Tier 1,Supermarket,Type1,1744
NCJ54,6.635,Low Fat,0.060,Household,232,OUT027,1985,Medium,Tier 3,Supermarket,Type3,5344
NCJ54,9.895,Low Fat,0.060,Household,231,OUT046,1997,Small,Tier 1,Supermarket,Type1,4647
NCJ54,9.895,Low Fat,0.060,Household,231,OUT013,1987,High,Tier 3,Supermarket,Type1,4415
NCJ54,9.895,Low Fat,0.060,Household,233,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,6041
NCJ54,9.895,Low Fat,0.060,Household,234,OUT035,2004,Small,Tier 2,Supermarket,Type1,3718
NCK05,20.1,Low Fat,0.077,Health and Hygiene,61,OUT013,1987,High,Tier 3,Supermarket,Type1,1348
NCK05,20.1,Low Fat,0.136,Health and Hygiene,61,OUT019,1985,Small,Tier 1,Grocery Store,Type4,61
NCK05,20.1,Low Fat,0.078,Health and Hygiene,59,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,919
NCK05,20.1,Low Fat,0.000,Health and Hygiene,61,OUT010,1998,Not Defined,Tier 3,Grocery Store,Type4,184
NCK05,20.1,Low Fat,0.077,Health and Hygiene,62,OUT027,1985,Medium,Tier 3,Supermarket,Type3,919
NCK05,20.1,Low Fat,0.077,Health and Hygiene,61,OUT035,2004,Small,Tier 2,Supermarket,Type1,980
NCK05,20.1,Low Fat,0.077,Health and Hygiene,59,OUT046,1997,Small,Tier 1,Supermarket,Type1,735
NCK05,20.1,Low Fat,0.078,Health and Hygiene,63,OUT018,2009,Medium,Tier 3,Supermarket,Type2,980
NCK06,5.03,Low Fat,0.009,Household,123,OUT035,2004,Small,Tier 2,Supermarket,Type1,2666
NCK06,5.03,Low Fat,0.014,Household,122,OUT010,1998,Not Defined,Tier 3,Grocery Store,Type4,121
NCK06,5.03,Low Fat,0.009,Household,123,OUT027,1985,Medium,Tier 3,Supermarket,Type3,1212
NCK06,5.03,Low Fat,0.009,Household,122,OUT013,1987,High,Tier 3,Supermarket,Type1,2060
NCK06,5.03,Low Fat,0.009,Household,119,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,606
NCK07,10.65,Low Fat,0.049,Others,164,OUT046,1997,Small,Tier 1,Supermarket,Type1,1809
NCK07,10.65,Low Fat,0.049,Others,166,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,3947
NCK07,10.65,Low Fat,0.049,Others,164,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,1645
NCK07,10.65,Low Fat,0.049,Others,165,OUT049,1999,Medium,Tier 1,Supermarket,Type1,3947
NCK07,10.65,Low Fat,0.049,Others,166,OUT035,2004,Small,Tier 2,Supermarket,Type1,2467
NCK07,10.65,Low Fat,0.049,Others,166,OUT018,2009,Medium,Tier 3,Supermarket,Type2,1973
NCK17,10.65,Low Fat,0.038,Health and Hygiene,42,OUT027,1985,Medium,Tier 3,Supermarket,Type3,1358
NCK17,11,Low Fat,0.038,Health and Hygiene,39,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,519
NCK17,11,Low Fat,0.038,Health and Hygiene,41,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,479
NCK17,11,Low Fat,0.038,Health and Hygiene,38,OUT049,1999,Medium,Tier 1,Supermarket,Type1,1198
NCK17,11,Low Fat,0.038,Health and Hygiene,41,OUT013,1987,High,Tier 3,Supermarket,Type1,320
NCK17,11,Low Fat,0.000,Health and Hygiene,40,OUT019,1985,Small,Tier 1,Grocery Store,Type4,80
NCK18,9.6,Low Fat,0.011,Household,167,OUT010,1998,Not Defined,Tier 3,Grocery Store,Type4,660
NCK18,9.6,Low Fat,0.007,Household,165,OUT049,1999,Medium,Tier 1,Supermarket,Type1,2972
NCK18,9.6,Low Fat,0.007,Household,166,OUT018,2009,Medium,Tier 3,Supermarket,Type2,2972
NCK18,9.6,Low Fat,0.007,Household,164,OUT027,1985,Medium,Tier 3,Supermarket,Type3,3798
NCK18,9.6,Low Fat,0.007,Household,165,OUT013,1987,High,Tier 3,Supermarket,Type1,2972
NCK18,9.6,Low Fat,0.000,Household,164,OUT035,2004,Small,Tier 2,Supermarket,Type1,4293
NCK18,9.6,Low Fat,0.000,Household,164,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,1981
NCK19,9.8,Low Fat,0.151,Others,194,OUT010,1998,Not Defined,Tier 3,Grocery Store,Type4,387
NCK19,9.8,Low Fat,0.090,Others,192,OUT013,1987,High,Tier 3,Supermarket,Type1,2325
NCK19,9.8,Low Fat,0.090,Others,195,OUT035,2004,Small,Tier 2,Supermarket,Type1,775
NCK19,9.8,Low Fat,0.091,Others,194,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,4650
NCK19,9.8,Low Fat,0.091,Others,192,OUT018,2009,Medium,Tier 3,Supermarket,Type2,4069
NCK19,9.8,Low Fat,0.090,Others,194,OUT046,1997,Small,Tier 1,Supermarket,Type1,3100
NCK29,9.8,Low Fat,0.000,Health and Hygiene,123,OUT019,1985,Small,Tier 1,Grocery Store,Type4,370
NCK29,5.615,Low Fat,0.126,Health and Hygiene,122,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,3202
NCK29,5.615,Low Fat,0.126,Health and Hygiene,123,OUT013,1987,High,Tier 3,Supermarket,Type1,1232
NCK29,5.615,Low Fat,0.000,Health and Hygiene,125,OUT027,1985,Medium,Tier 3,Supermarket,Type3,3572
NCK29,5.615,Low Fat,0.126,Health and Hygiene,125,OUT049,1999,Medium,Tier 1,Supermarket,Type1,2956
NCK29,5.615,Low Fat,0.126,Health and Hygiene,122,OUT035,2004,Small,Tier 2,Supermarket,Type1,1355
NCK29,5.615,Low Fat,0.211,Health and Hygiene,121,OUT010,1998,Not Defined,Tier 3,Grocery Store,Type4,123
NCK29,5.615,Low Fat,0.000,Health and Hygiene,122,OUT046,1997,Small,Tier 1,Supermarket,Type1,2463
NCK30,14.85,Low Fat,0.061,Household,253,OUT018,2009,Medium,Tier 3,Supermarket,Type2,2283
NCK30,14.85,Low Fat,0.061,Household,253,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,2283
NCK30,14.85,Low Fat,0.061,Household,254,OUT035,2004,Small,Tier 2,Supermarket,Type1,4566
NCK30,14.85,Low Fat,0.061,Household,255,OUT013,1987,High,Tier 3,Supermarket,Type1,4820
NCK30,14.85,Low Fat,0.102,Household,254,OUT010,1998,Not Defined,Tier 3,Grocery Store,Type4,1776
NCK31,14.85,Low Fat,0.027,Others,51,OUT027,1985,Medium,Tier 3,Supermarket,Type3,718
NCK31,10.895,Low Fat,0.027,Others,51,OUT046,1997,Small,Tier 1,Supermarket,Type1,666
NCK31,10.895,Low Fat,0.027,Others,50,OUT018,2009,Medium,Tier 3,Supermarket,Type2,820
NCK42,7.475,Low Fat,0.013,Household,218,OUT046,1997,Small,Tier 1,Supermarket,Type1,1726
NCK42,7.475,Low Fat,0.013,Household,217,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,4314
NCK42,7.475,Low Fat,0.013,Household,216,OUT027,1985,Medium,Tier 3,Supermarket,Type3,7334
NCK42,7.475,Low Fat,0.013,Household,215,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,2804
NCK53,11.6,Low Fat,0.038,Health and Hygiene,99,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,2282
NCK53,11.6,Low Fat,0.000,Health and Hygiene,101,OUT027,1985,Medium,Tier 3,Supermarket,Type3,3472
NCK53,11.6,Low Fat,0.063,Health and Hygiene,100,OUT010,1998,Not Defined,Tier 3,Grocery Store,Type4,595
NCK53,11.6,Low Fat,0.038,Health and Hygiene,99,OUT046,1997,Small,Tier 1,Supermarket,Type1,1488
NCK53,11.6,Low Fat,0.038,Health and Hygiene,101,OUT013,1987,High,Tier 3,Supermarket,Type1,2282
NCK53,11.6,Low Fat,0.038,Health and Hygiene,98,OUT049,1999,Medium,Tier 1,Supermarket,Type1,1389
NCK53,11.6,Low Fat,0.038,Health and Hygiene,98,OUT018,2009,Medium,Tier 3,Supermarket,Type2,2679
NCK53,11.6,Low Fat,0.038,Health and Hygiene,100,OUT035,2004,Small,Tier 2,Supermarket,Type1,2976
NCK54,12.15,Low Fat,0.000,Household,118,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,2330
NCK54,12.15,Low Fat,0.029,Household,115,OUT027,1985,Medium,Tier 3,Supermarket,Type3,1864
NCK54,12.15,Low Fat,0.030,Household,115,OUT049,1999,Medium,Tier 1,Supermarket,Type1,2913
NCK54,12.15,Low Fat,0.000,Household,118,OUT013,1987,High,Tier 3,Supermarket,Type1,1515
NCK54,12.15,Low Fat,0.000,Household,119,OUT018,2009,Medium,Tier 3,Supermarket,Type2,1398
NCK54,12.15,Low Fat,0.030,Household,115,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,1049
NCL05,12.15,Low Fat,0.084,Health and Hygiene,44,OUT019,1985,Small,Tier 1,Grocery Store,Type4,216
NCL05,12.15,Low Fat,0.048,Health and Hygiene,42,OUT027,1985,Medium,Tier 3,Supermarket,Type3,1255
NCL05,19.6,Low Fat,0.048,Health and Hygiene,42,OUT035,2004,Small,Tier 2,Supermarket,Type1,606
NCL05,19.6,Low Fat,0.000,Health and Hygiene,43,OUT049,1999,Medium,Tier 1,Supermarket,Type1,649
NCL05,19.6,Low Fat,0.048,Health and Hygiene,45,OUT046,1997,Small,Tier 1,Supermarket,Type1,173
NCL05,19.6,Low Fat,0.048,Health and Hygiene,45,OUT013,1987,High,Tier 3,Supermarket,Type1,606
NCL05,19.6,Low Fat,0.048,Health and Hygiene,44,OUT018,2009,Medium,Tier 3,Supermarket,Type2,433
NCL06,14.65,Low Fat,0.072,Household,261,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,2878
NCL06,14.65,Low Fat,0.072,Household,263,OUT049,1999,Medium,Tier 1,Supermarket,Type1,5233
NCL06,14.65,Low Fat,0.121,Household,262,OUT010,1998,Not Defined,Tier 3,Grocery Store,Type4,523
NCL07,13.85,Low Fat,0.031,Others,41,OUT046,1997,Small,Tier 1,Supermarket,Type1,639
NCL07,13.85,Low Fat,0.031,Others,40,OUT027,1985,Medium,Tier 3,Supermarket,Type3,759
NCL07,13.85,Low Fat,0.031,Others,40,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,320
NCL07,13.85,Low Fat,0.055,Others,41,OUT019,1985,Small,Tier 1,Grocery Store,Type4,40
NCL17,7.39,Low Fat,0.068,Health and Hygiene,144,OUT046,1997,Small,Tier 1,Supermarket,Type1,3135
NCL17,7.39,Low Fat,0.068,Health and Hygiene,141,OUT018,2009,Medium,Tier 3,Supermarket,Type2,1567
NCL17,7.39,Low Fat,0.068,Health and Hygiene,140,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,2422
NCL17,7.39,Low Fat,0.068,Health and Hygiene,141,OUT035,2004,Small,Tier 2,Supermarket,Type1,3705
NCL18,7.39,Low Fat,0.293,Household,195,OUT019,1985,Small,Tier 1,Grocery Store,Type4,583
NCL18,18.85,Low Fat,0.167,Household,195,OUT013,1987,High,Tier 3,Supermarket,Type1,1166
NCL18,18.85,Low Fat,0.168,Household,194,OUT049,1999,Medium,Tier 1,Supermarket,Type1,3111
NCL18,18.85,Low Fat,0.168,Household,195,OUT046,1997,Small,Tier 1,Supermarket,Type1,2722
NCL18,18.85,Low Fat,0.168,Household,196,OUT018,2009,Medium,Tier 3,Supermarket,Type2,1750
NCL18,18.85,Low Fat,0.169,Household,193,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,2916
NCL18,18.85,Low Fat,0.168,Household,193,OUT035,2004,Small,Tier 2,Supermarket,Type1,2333
NCL19,15.35,Low Fat,0.016,Others,145,OUT035,2004,Small,Tier 2,Supermarket,Type1,2720
NCL19,15.35,Low Fat,0.016,Others,144,OUT013,1987,High,Tier 3,Supermarket,Type1,3006
NCL19,15.35,Low Fat,0.016,Others,141,OUT049,1999,Medium,Tier 1,Supermarket,Type1,2720
NCL19,15.35,Low Fat,0.016,Others,143,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,2577
NCL19,15.35,Low Fat,0.016,Others,144,OUT046,1997,Small,Tier 1,Supermarket,Type1,286
NCL29,9.695,Low Fat,0.114,Health and Hygiene,159,OUT049,1999,Medium,Tier 1,Supermarket,Type1,4437
NCL29,9.695,Low Fat,0.115,Health and Hygiene,156,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,2535
NCL29,9.695,Low Fat,0.114,Health and Hygiene,160,OUT046,1997,Small,Tier 1,Supermarket,Type1,1902
NCL29,9.695,Low Fat,0.114,Health and Hygiene,158,OUT035,2004,Small,Tier 2,Supermarket,Type1,2694
NCL29,9.695,Low Fat,0.114,Health and Hygiene,159,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,1743
NCL29,9.695,Low Fat,0.191,Health and Hygiene,159,OUT010,1998,Not Defined,Tier 3,Grocery Store,Type4,634
NCL29,9.695,Low Fat,0.113,Health and Hygiene,157,OUT027,1985,Medium,Tier 3,Supermarket,Type3,1585
NCL30,18.1,Low Fat,0.049,Household,127,OUT035,2004,Small,Tier 2,Supermarket,Type1,1151
NCL30,18.1,Low Fat,0.049,Household,129,OUT049,1999,Medium,Tier 1,Supermarket,Type1,2173
NCL30,18.1,Low Fat,0.049,Household,126,OUT027,1985,Medium,Tier 3,Supermarket,Type3,7159
NCL30,18.1,Low Fat,0.049,Household,128,OUT046,1997,Small,Tier 1,Supermarket,Type1,1790
NCL31,7.39,Low Fat,0.120,Others,143,OUT046,1997,Small,Tier 1,Supermarket,Type1,3149
NCL31,7.39,Low Fat,0.211,Others,145,OUT019,1985,Small,Tier 1,Grocery Store,Type4,143
NCL31,7.39,Low Fat,0.120,Others,141,OUT013,1987,High,Tier 3,Supermarket,Type1,2290
NCL31,7.39,Low Fat,0.121,Others,144,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,4867
NCL31,7.39,Low Fat,0.120,Others,142,OUT035,2004,Small,Tier 2,Supermarket,Type1,2290
NCL31,7.39,Low Fat,0.121,Others,142,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,2433
NCL31,7.39,Low Fat,0.121,Others,143,OUT018,2009,Medium,Tier 3,Supermarket,Type2,2290
NCL31,7.39,Low Fat,0.120,Others,143,OUT027,1985,Medium,Tier 3,Supermarket,Type3,3579
NCL31,7.39,Low Fat,0.120,Others,145,OUT049,1999,Medium,Tier 1,Supermarket,Type1,5296
